20171227040013,544888,11227
20171228002620,545171,11267
20171229081326,545772,6859
20171229090725,545784,5880
20171230011829,546032,11385
20161201002313,324974,2787
20161201010223,324974,2787
20161201022043,311144,21981
20161201033748,311643,20459
20161201053810,312153,18758
20161201062116,312157,18730
20161201071906,312449,11936
20161201083849,312635,7676
20161201092043,312714,6597
20161201103821,312823,5920
20161201112026,312897,6508
20161201120611,313060,8870
20161201133059,313116,11884
20161201142208,313241,12538
20161201160809,313414,12661
20161201175151,313565,13254
20161201185633,313641,12422
20161201194209,313689,10848
20161201203013,313742,11069
20161201212514,313817,7497
20161201222645,313882,11358
20161201231346,313928,11734
20161202011642,314026,15711
20161202023552,314112,11229
20161202031850,314173,11306
20161202040000,314227,10719
20161202051955,314320,9666
20161202063807,314389,7850
20161202082735,314456,4833
20161202091045,314489,4080
20161202102635,314494,3499
20161202124526,314549,5472
20161202133800,314567,7111
20161202152630,314684,11126
20161202162603,314763,10759
20161202172742,314827,11165
20161202182054,314867,10680
20161202191212,314888,12210
20161202211023,314926,11165
20161202224748,314978,11911
20161202234558,315021,11322
20161203003951,315043,12765
20161203012347,315081,10429
20161203021025,315106,9733
20161203033649,315175,10780
20161203051021,315225,11354
20161203063357,315295,8638
20161203083352,315359,6216
20161203091441,315379,5328
20161203103457,315402,4196
20161203123301,315452,4777
20161203131943,315486,5923
20161203144019,315509,6975
20161203151952,315534,8945
20161203164230,315590,11023
20161203172619,315613,11197
20161203181219,315624,11043
20161203194256,315666,11728
20161203202805,315692,9417
20161203211709,315696,10615
20161203224139,315724,11165
20161203232503,315741,10505
20161204011557,315805,9244
20161204022853,315867,10072
20161204031905,315885,10011
20161204043541,315936,10263
20161204051527,315964,10947
20161204063121,316005,7772
20161205221645,316577,10389
20161208163251,318552,12042
20161210204714,319695,8077
20161211022006,319826,9097
20161211042729,319888,7388
20161211053856,319907,6794
20161211080409,319956,6410
20161211091514,319979,5192
20161211101302,319999,4434
20161211110602,319998,4409
20161211123240,320026,4147
20161211135013,320058,4979
20161211142739,320058,4979
20161211150913,320086,6515
20161211173708,320137,8735
20161211181558,320144,9197
20161211193004,320177,9688
20161211212942,320265,8416
20161211221014,320265,8416
20161211232747,320265,8416
20161212024402,320376,7397
20161212043537,320376,7397
20161212051356,320379,6975
20161212062602,320408,6095
20161212073704,320414,4657
20161212081209,320423,3993
20161212101800,320454,2866
20161212112517,320460,3275
20161212121548,320465,4222
20161212132508,320477,5769
20161212145451,320512,8638
20161212161841,320558,9567
20161212174251,320601,9309
20161212182640,320628,8922
20161212190451,320648,8488
20161212220845,320779,8833
20161213081011,320910,7319
20161213094414,321015,4534
20161213102027,321015,4534
20161213122735,321015,4534
20161213205723,321231,9912
20161213222851,321316,9197
20161213231154,321316,9197
20161214013414,321354,9945
20161214034256,321400,8443
20161214052107,321457,7541
20161214064604,321463,5449
20161214084524,321487,3737
20161214092435,321507,3175
20161214104236,321522,2921
20161214112016,321530,3985
20161214123414,321535,4742
20161214131037,321535,4742
20161214172229,321615,8654
20161214181026,321633,8581
20161214202254,321685,9237
20161214224835,321748,9136
20161214232732,321776,8679
20161215002329,321809,8591
20161215031256,321925,9583
20161215055947,322008,6911
20161215064320,322031,4796
20161215072625,322031,4796
20161215081041,322031,4796
20161216081401,322536,5145
20161216101245,322558,3493
20161216125414,322581,5775
20161216133231,322598,7909
20161216140915,322608,8749
20161216173950,322724,10448
20161216182221,322735,8896
20161216193626,322735,8896
20161216203744,322758,10000
20161216212141,322759,10560
20161216223515,322788,10742
20161216231236,322816,13890
20161217024327,322904,8333
20161217032712,322904,8333
20161217082600,322941,5695
20161217144731,323014,7705
20161217161415,323014,7705
20161217185903,323049,7658
20161217194848,323055,7528
20161217202431,323066,7708
20161217212642,323066,7708
20161217234924,323084,7363
20161218002536,323084,7363
20161218081552,323216,4273
20161218092734,323216,4273
20161218113504,323219,3643
20161218131707,323204,5364
20161218151749,323204,5364
20161218171751,323222,7497
20161219023910,323283,7100
20161219042958,323387,7678
20161219054352,323387,7678
20161219060509,323388,7668
20161219080641,323416,5331
20161219101517,323435,3575
20161219114113,323458,4406
20161219130517,323463,4866
20161219143119,323495,6930
20161219164346,323525,11120
20161219172755,323534,10327
20161219181224,323561,10548
20161220011057,323836,10815
20161220044033,323961,8867
20161220052703,323975,7719
20161220094154,324090,3759
20161220110533,324109,3927
20161220122923,324133,5056
20161220151427,324200,9031
20161220163114,324220,9923
20161220170919,324225,9818
20161220190226,324265,9339
20161220201843,324272,8723
20161220221054,324312,8826
20161220232509,324353,8370
20161221011648,324382,9455
20161221023534,324407,10336
20161221031503,324439,10220
20161221043550,324473,9325
20161221051728,324502,9713
20161221071415,324550,5688
20161221083619,324569,4325
20161221091740,324572,3703
20161221111904,324596,3520
20161221151133,324637,7176
20161221171907,324653,9019
20161221201420,324719,11663
20161222004128,324800,9246
20161222041054,324905,8123
20161222053315,324938,6849
20161222102443,324974,2787
20161222130445,324990,4455
20161222153349,325009,7000
20161222172558,325032,8115
20161222191731,325057,8043
20161222230701,325112,7560
20161223002931,325149,7374
20161223022758,325232,8804
20161223050850,325335,7479
20161223062426,325358,5846
20161223091043,325395,3925
20161223111616,325429,3705
20161223123815,325457,4677
20161223131930,325460,5335
20161223152158,325488,6678
20161223173040,325537,7950
20161223193520,325584,9748
20161224012247,325666,7244
20161224022323,325669,8085
20161224053407,325724,7205
20161224062204,325751,6274
20161224071054,325765,5044
20161224104030,325781,2832
20161224121903,325786,3115
20161224145501,325818,5211
20161224154442,325829,6083
20161224172538,325863,8053
20161224180904,325868,8004
20161224200756,325891,8628
20161224212818,325926,7528
20161224221117,325928,6985
20161225012812,325969,6302
20161225020900,325975,6085
20161225033131,325983,6844
20161225053553,326019,9223
20161225073812,326055,5620
20161225081920,326057,4666
20161225123933,326084,3563
20161225161236,326103,5022
20161225173419,326097,6809
20161225220327,326151,5923
20161225232913,326150,6633
20161226001224,326154,6713
20161226013617,326163,5807
20161226021746,326169,5836
20161226034126,326177,6166
20161226050555,326194,6710
20161226062724,326202,5301
20161226103832,326210,2769
20161226111956,326213,2720
20161226120042,326222,2720
20161226140328,326226,4352
20161226152522,326227,8158
20161226160757,326232,8616
20161226171307,326231,8862
20161226181738,326243,8247
20161226202150,326257,6725
20161226222539,326275,6506
20161226230535,326274,6377
20161227031030,326302,6654
20161227042914,326323,6374
20161227050921,326332,6524
20161227063110,326345,4693
20161227071548,326347,4022
20161227084126,326364,3040
20161227092426,326366,2642
20161227100818,326366,2402
20161227113423,326371,2277
20161227121330,326374,2620
20161227134154,326384,3736
20161227150746,326379,5044
20161227183657,326418,7719
20161227191556,326437,7454
20161227210230,326453,7120
20161227222904,326437,8281
20161227230821,326440,7256
20161228000606,326448,7525
20161228010215,326452,7148
20161228021739,326451,6752
20161228060907,326508,4944
20161228091919,326529,3016
20161228103752,326544,2549
20161228111747,326538,2473
20161228123618,326546,4010
20161228143433,326574,6391
20161228151246,326577,6809
20161228163103,326568,6680
20161228170854,326574,7015
20161228200507,326619,7269
20161228211824,326602,7827
20161228223143,326608,7501
20161228230950,326622,7462
20161229002410,326624,7041
20161229010108,326630,6336
20161229021433,326662,6062
20161229032902,326685,5982
20161229071513,326708,4129
20161229090741,326695,3224
20161229113251,326703,2672
20161229152105,326692,5608
20161229160115,326688,6207
20161229172006,326704,9523
20161229184453,326714,9946
20161229194017,326733,8598
20161229222942,326785,7349
20161229230845,326795,7438
20161230021647,326832,6735
20161230070153,326911,4552
20161230083242,326910,3177
20161230092025,326915,2689
20161230122933,326959,3101
20161230140451,326987,4442
20161230154150,327010,6027
20161230162546,327021,6863
20161230171228,327030,7336
20161230183738,327064,7358
20161230192047,327069,7579
20161230203217,327084,7048
20161230220415,327082,6578
20161230233219,327095,6118
20161231010058,327114,6899
20161231022556,327144,6436
20161231030733,327160,6078
20161231060548,327216,4800
20161231073627,327226,3890
20161231151628,327288,6374
20161231160342,327302,7383
20161231174033,327319,7927
20161231191152,327338,7336
20161231204213,327363,6597
20161231222243,327367,6305
20171201000947,534489,14870
20171201011641,534489,14870
20171201022325,534489,14870
20171201033631,534489,14870
20171201041615,534489,14870
20171201052702,534489,14870
20171201060053,534489,14870
20171201070800,534489,14870
20171201081453,534575,9912
20171201092142,534575,9912
20171201101135,534575,9912
20171201112338,534575,9912
20171201123038,534575,9912
20171201130409,534575,9912
20171201141139,534575,9912
20171201151937,534575,9912
20171201162745,534977,20452
20171201170147,534977,20452
20171201180901,534977,20452
20171201191640,534977,20452
20171201201252,534977,20452
20171201211944,534977,20452
20171201222704,535466,15662
20171201230031,535466,15662
20171202000818,535466,15662
20171202011603,535466,15662
20171202022327,535466,15662
20171202033119,535466,15662
20171202040511,535466,15662
20171202051254,535669,9055
20171202062005,535669,9055
20171202072822,535669,9055
20171202080218,535669,9055
20171202112451,535690,7934
20171202123206,535690,7934
20171202130556,535690,7934
20171202141344,535690,7934
20171202152143,535856,13491
20171202162942,535856,13491
20171202170411,535856,13491
20171202181155,535856,13491
20171202192738,535856,13491
20171202200159,535856,13491
20171202210927,535856,13491
20171202221618,535856,13491
20171202232446,535989,12937
20171203003125,535989,12937
20171203010453,535989,12937
20171203021045,535989,12937
20171203031634,535989,12937
20171203042233,535989,12937
20171203052853,536075,6060
20171203060148,536075,6060
20171203070918,536075,6060
20171203081620,536075,6060
20171203092338,536075,6060
20171203102948,536075,6060
20171203110327,536102,6083
20171203131856,536151,9287
20171203141101,536151,9287
20171203150253,536151,9287
20171203161251,536151,9287
20171203172024,536151,9287
20171203182851,536151,9287
20171203190323,536151,9287
20171203201240,536281,12437
20171203213226,536281,12437
20171203220753,536281,12437
20171203231512,536281,12437
20171204002142,536281,12437
20171204012810,536281,12437
20171204020132,536281,12437
20171204030829,536281,12437
20171204041441,536281,12437
20171204052302,536281,12437
20171204063105,536343,6169
20171204070427,536343,6169
20171204081139,536343,6169
20171204092019,536343,6169
20171204102859,536343,6169
20171204110244,536343,6169
20171204121006,536346,6963
20171204131828,536346,6963
20171204142818,536346,6963
20171204150216,536346,6963
20171204161057,536346,6963
20171204171900,536346,6963
20171204183104,536346,6963
20171204190514,536605,15421
20171204201515,536605,15421
20171204211526,536605,15421
20171204222255,536605,15421
20171204232947,536605,15421
20171205000331,536605,15421
20171205011118,536605,15421
20171205032431,536605,15421
20171205043107,536605,15421
20171205050447,536605,15421
20171205061234,536605,15421
20171205072024,536723,7660
20171205082742,536723,7660
20171205090120,536723,7660
20171205100829,536723,7660
20171205111555,536723,7660
20171205122306,536723,7660
20171205140502,536745,10681
20171205151213,536745,10681
20171205161941,536860,16826
20171205180157,536860,16826
20171205191208,536880,15755
20171205201926,536880,15755
20171205212729,536880,15755
20171205220758,536880,15755
20171205231529,536880,15755
20171206002205,536880,15755
20171206012849,536880,15755
20171206020342,536880,15755
20171206031152,536880,15755
20171206041913,537077,8531
20171206052555,537077,8531
20171206063225,537077,8531
20171206070552,537077,8531
20171206081306,537077,8531
20171206092024,537077,8531
20171206102716,537077,8531
20171206110043,537077,8531
20171206120755,537077,8531
20171206131446,537077,8531
20171206142240,537077,8531
20171206153034,537077,8531
20171206160416,537077,8531
20171206171142,537317,13895
20171206181856,537317,13895
20171206203007,537317,13895
20171206210349,537317,13895
20171206221131,537317,13895
20171206231927,537337,15709
20171207002251,537415,13998
20171207011207,537415,13998
20171207022149,537415,13998
20171207033111,537415,13998
20171207040601,537415,13998
20171207055040,537415,13998
20171207062628,537415,13998
20171207070118,537620,6639
20171207081040,537620,6639
20171207091959,537620,6639
20171207215233,537952,14444
20171207222715,537952,14444
20171207230136,537952,14444
20171208001111,537952,14444
20171208011955,537952,14444
20171208023025,537952,14444
20171208030440,537952,14444
20171208041411,537952,14444
20171208052752,537952,14444
20171208060239,537952,14444
20171208071240,538068,10306
20171208082139,538068,10306
20171208093301,538068,10306
20171208100748,538068,10306
20171208111814,538068,10306
20171208122753,538068,10306
20171208130329,538068,10306
20171208141255,538068,10306
20171208152244,538068,10306
20171208163328,538068,10306
20171208171041,538068,10306
20171208182032,538068,10306
20171208193155,538205,13551
20171208200800,538205,13551
20171208211721,538205,13551
20171208222658,538205,13551
20171208231405,538205,13551
20171209002436,538205,13551
20171209020811,538205,13551
20171209031854,538205,13551
20171209042831,538205,13551
20171209050342,538205,13551
20171209061313,538205,13551
20171209072229,538341,7663
20171209083215,538341,7663
20171209090647,538341,7663
20171209101527,538341,7663
20171209112359,538341,7663
20171209123325,538341,7663
20171209130807,538341,7663
20171209141739,538341,7663
20171209152756,538341,7663
20171209160329,538341,7663
20171209171331,538341,7663
20171209182448,538341,7663
20171209193511,538488,13900
20171209201022,538488,13900
20171209212056,538488,13900
20171209223233,538488,13900
20171209230815,538488,13900
20171210001206,538488,13900
20171210012049,538488,13900
20171210030325,538488,13900
20171210041242,538488,13900
20171210052208,538488,13900
20171210063207,538557,6217
20171210070645,538557,6217
20171210081553,538557,6217
20171210092546,538557,6217
20171210100011,538557,6217
20171210110959,538557,6217
20171210121907,538557,6217
20171210133158,538557,6217
20171210140717,538557,6217
20171210151840,538557,6217
20171210162904,538557,6217
20171210170508,538557,6217
20171210181700,538681,11841
20171210192820,538681,11841
20171210200356,538681,11841
20171210211541,538681,11841
20171210222812,538681,11841
20171210230504,538681,11841
20171211012103,538681,11841
20171211023436,538681,11841
20171211030950,538681,11841
20171211042134,538681,11841
20171211053153,538681,11841
20171211060556,538681,11841
20171211071428,538787,7272
20171211082827,538787,7272
20171211090737,538787,7272
20171211102119,538787,7272
20171211112837,538787,7272
20171211120249,538787,7272
20171211131108,538787,7272
20171211141849,538830,16514
20171211160050,538830,16514
20171211170841,538830,16514
20171211181752,538830,16514
20171211192756,539008,16607
20171211200257,539008,16607
20171211211115,539008,16607
20171211221954,539008,16607
20171211232818,539008,16607
20171212000253,539008,16607
20171212012406,539008,16607
20171212023121,539134,10652
20171212030502,539134,10652
20171212041234,539134,10652
20171212052045,539134,10652
20171212070049,539134,10652
20171212080804,539134,10652
20171212091454,539169,5854
20171212103816,539169,5854
20171212111209,539169,5854
20171212121954,539169,5854
20171212132656,539169,5854
20171212140023,539169,5854
20171212150936,539169,5854
20171212161654,0,0
20171212172520,539305,17704
20171212183300,539305,17704
20171212190652,539305,17704
20171212211753,539305,17704
20171212223127,539434,18341
20171212230602,539434,18341
20171213001411,539434,18341
20171213010139,539434,18341
20171213020931,539434,18341
20171213031634,539680,50255
20171213042318,539829,56173
20171213053015,539829,56173
20171213060400,540583,18812
20171213071138,540583,18812
20171213092603,540583,18812
20171213103348,540765,15768
20171213110750,540765,15768
20171213121559,540765,15768
20171213132348,540816,19453
20171213143142,540816,19453
20171213150556,540926,20224
20171213161357,540926,20224
20171213172249,540926,20224
20171213183107,541033,20720
20171213190511,541033,20720
20171213201322,541033,20720
20171213212101,541033,20720
20171213222832,540999,17248
20171213230247,540999,17248
20171214001020,541001,16895
20171214010309,541001,16895
20171214021025,541004,17721
20171214042356,541004,17721
20171214053050,541004,15383
20171214071201,541004,15383
20171214081935,541004,15383
20171214092633,541048,8098
20171214100003,541048,8098
20171214110708,541048,8098
20171214132246,541030,12691
20171214150609,541028,13535
20171214161537,541041,12870
20171214172503,541041,12870
20171214183405,541041,12870
20171214190832,541041,12870
20171214201612,541041,12870
20171214212323,541412,16036
20171214223050,541412,16036
20171214230510,541412,16036
20171215003116,541412,16036
20171215010437,541409,16478
20171215021243,541409,16478
20171215031923,541497,15696
20171215053301,541497,15696
20171215060637,541497,15696
20171215071325,541565,7140
20171215082158,541565,7140
20171215100503,541565,7140
20171215111227,541565,7140
20171215122005,541565,7140
20171215132747,541565,7140
20171215140133,541565,7140
20171215151005,541565,7140
20171215161822,541565,7140
20171215172638,541821,13458
20171215180131,541821,13458
20171215190926,541821,13458
20171215201838,541821,13458
20171215212630,541821,13458
20171215220018,541821,13458
20171215230817,541821,13458
20171216001609,541821,13458
20171216012316,541821,13458
20171216023121,541845,10967
20171216030450,541845,10967
20171216041138,541845,10967
20171216062533,541845,10967
20171216073228,541845,10967
20171216080552,541845,10967
20171216091253,541843,6287
20171216101948,541843,6287
20171216120050,541843,6287
20171216130813,541843,6287
20171216141533,541843,6287
20171216152328,541855,12589
20171216163052,541855,12589
20171216170437,541855,12589
20171216181220,541855,12589
20171216192017,541849,12998
20171216202759,541849,12998
20171216210150,541849,12998
20171216220913,541849,12998
20171216231611,541998,12300
20171217002257,541998,12300
20171217013008,541998,12300
20171217020344,541998,12300
20171217031344,541998,12300
20171217042113,541998,12300
20171217052841,541998,12300
20171217060221,541998,12300
20171217071214,541998,12300
20171217083531,542087,7841
20171217095358,542087,7841
20171217102712,542087,7841
20171217110024,542087,7841
20171217120728,542087,7841
20171217131422,542087,7841
20171217142155,542087,7841
20171217152954,542087,7841
20171217160414,542087,7841
20171217171303,542087,7841
20171217182050,542087,7841
20171217192827,542203,12850
20171217200223,542203,12850
20171217211014,542203,12850
20171217221751,542203,12850
20171217232521,542203,12850
20171218003225,542203,12850
20171218010610,542203,12850
20171218021353,542296,18194
20171218042919,542296,18194
20171218050423,542296,18194
20171218061441,542296,18194
20171218072222,542296,18194
20171218083029,542351,12782
20171218090450,542351,12782
20171218101425,542351,12782
20171218112841,542351,12782
20171218131917,542351,12782
20171218143213,542351,12782
20171218150731,542351,12782
20171218162422,542351,12782
20171218170112,542351,12782
20171218181106,542351,12782
20171218191942,542413,17478
20171218202741,542413,17478
20171218210146,542413,17478
20171218220943,542413,17478
20171218231255,542413,17478
20171219002451,542413,17478
20171219013152,542413,17478
20171219020602,542413,17478
20171219032102,542413,17478
20171219042826,542413,17478
20171219050206,542413,17478
20171219060916,542413,17478
20171219071628,542558,10183
20171219083138,542558,10183
20171219091130,542558,10183
20171219102822,542558,10183
20171219110750,542558,10183
20171219122127,542558,10183
20171219141416,542558,10183
20171219152736,542558,10183
20171219160707,542558,10183
20171219171951,542558,10183
20171219182736,542700,13856
20171219190120,542700,13856
20171219200833,542700,13856
20171219211635,542700,13856
20171219220150,542700,13856
20171220002032,542,13
20171220012747,542799,14218
20171220020110,542799,14218
20171220030449,542799,14218
20171220041806,542799,14218
20171220052436,542799,14218
20171220063144,542799,14218
20171220070502,542799,14218
20171220081225,542874,8798
20171220092156,542874,8798
20171220100459,542874,8798
20171220111219,542874,8798
20171220121929,542874,8798
20171220132704,542874,8798
20171220140353,542874,8798
20171220151148,542874,8798
20171220162015,542874,8798
20171220172828,542968,15136
20171220180215,542968,15136
20171220190955,542968,15136
20171220212543,542968,15136
20171220220158,542968,15136
20171220231745,543054,14359
20171221010136,543060,14475
20171221021132,543111,15215
20171221032024,543111,15215
20171221042132,543111,15215
20171221053037,543111,15215
20171221060441,543260,6301
20171221071601,543260,6301
20171221082423,543260,6301
20171221100557,543260,6301
20171221111329,543260,6301
20171221122142,543331,9894
20171221140753,543331,9894
20171221151528,543331,9894
20171221162455,543331,9894
20171221170002,543331,9894
20171221180815,543331,9894
20171221191925,543575,12545
20171221202946,543575,12545
20171221210406,543575,12545
20171221221137,543575,12545
20171221231938,543575,12545
20171222003029,543575,12545
20171222021320,543575,12545
20171222032242,543575,12545
20171222042442,543575,12545
20171222053502,543575,12545
20171222060849,543575,12545
20171222071602,543575,12545
20171222082438,543742,9866
20171222090246,543742,9866
20171222101414,543742,9866
20171222112324,543742,9866
20171222123328,543742,9866
20171222131030,543742,9866
20171222142238,543742,9866
20171222150014,543742,9866
20171222161536,543793,12074
20171222172738,543793,12074
20171222180304,543793,12074
20171222191247,543830,13380
20171222212914,543830,13380
20171222220249,543830,13380
20171222231035,543830,13380
20171223001846,543897,11891
20171223012623,543897,11891
20171223020044,543897,11891
20171223041657,543897,11891
20171223051402,543897,11891
20171223062206,543897,11891
20171223073002,543897,11891
20171223080428,543897,11891
20171223091345,543897,11891
20171223102252,544067,9946
20171223113137,544067,9946
20171223120546,544067,9946
20171223131347,544067,9946
20171223142138,544067,9946
20171223160405,544067,9946
20171223171212,544084,11309
20171223181951,544088,11668
20171223200109,544088,11668
20171223210827,544088,11668
20171223221606,544179,10610
20171223232338,544179,10610
20171224010434,544179,10610
20171224021210,544179,10610
20171224031932,544179,10610
20171224042732,544179,10610
20171224051750,544179,10610
20171224062555,544179,10610
20171224073349,544179,10610
20171224080742,544372,9561
20171224091459,544372,9561
20171224102205,544372,9561
20171224112938,544372,9561
20171224120321,544372,9561
20171224131027,544372,9561
20171224141833,544372,9561
20171224160211,544378,9793
20171224170942,544378,9793
20171224181723,544378,9793
20171224192449,544386,10456
20171224203141,544386,10456
20171224210505,544386,10456
20171224221159,544386,10456
20171224231853,544386,10456
20171225002632,544386,10530
20171225013302,544386,10530
20171225020639,544386,10530
20171225031355,544386,10530
20171225042036,544386,10530
20171225051649,544386,10530
20171225062412,544386,10530
20171225073138,544467,7566
20171225080526,544467,7566
20171225091311,544467,7566
20171225102028,544467,7566
20171225112826,544467,7566
20171225120202,544467,7566
20171225141644,544479,8885
20171225152446,544479,8885
20171225163305,544479,8885
20171225170655,544479,8885
20171225181439,544482,10722
20171225192247,544482,10722
20171225203104,544482,10722
20171225210514,544482,10722
20171225221238,544482,10722
20171225232041,544518,11738
20171226002852,544518,11738
20171226010235,544518,11738
20171226021034,544518,11738
20171226042549,544550,11037
20171226053349,544550,11037
20171226061953,544550,11037
20171226072807,544550,11037
20171226080214,544550,11037
20171226091032,544696,10511
20171226101820,544696,10511
20171226112611,544696,10511
20171226120011,544696,10511
20171226130811,544696,10511
20171226141531,544696,10511
20171226152342,544696,10511
20171226163309,544696,10511
20171226170716,544696,10511
20171226181520,544696,10511
20171226192322,544696,10511
20171226203139,544812,11740
20171226210534,544812,11740
20171226221315,544812,11740
20171226232014,544812,11740
20171227010104,544812,11740
20171227020824,544812,11740
20171227031530,544888,11227
20171227052826,544888,11227
20171227060206,544965,7504
20171227070831,544965,7504
20171227081500,544965,7504
20171227092136,544965,7504
20171227102752,544965,7504
20171227110110,544965,7504
20171227120748,545026,10242
20171227131523,545026,10242
20171227142232,545026,10242
20171227152934,545026,10242
20171227160327,545026,10242
20171227171200,545026,10242
20171227181910,545026,10242
20171227192625,545026,10242
20171227203325,545171,11267
20171227210707,545171,11267
20171227221417,545171,11267
